order_id,customer_id,order_status,review_score,return_status,product_id,product_category_name,delivery_late,total_price,product_category_name_english,review_comment_message,translated_review
b01daae956b23211a3dd59e8c287ca32,6e9928253a51ce8d2956f25f2e5374ec,delivered,5,0,9da6fbcdb4cc9d08de3c70331ea19a5f,cama_mesa_banho,0,118.88,bed_bath_table,"Entrega perfeita, até antes do prazo. produto em perfeito estado e de ótima qualidade. ","Perfect delivery, even before the deadline.product in perfect condition and of excellent quality."
e697685891b55205f61d598d64db1c1f,2e8cd79c726416c273f1a84f190eb3c8,canceled,1,1,218f5d32f520df3b8517cdd86da09466,esporte_lazer,0,244.06,sports_leisure,NÃO RECEBI MATERIAL NEM RETORNO DA EMPRESA targaryen,I DID NOT RECEIVE MATERIAL OR RETURN FROM THE COMPANY targaryen
298787a86f7ed145b210dfa7262fca2f,31123765b50eb700025d04ff6a1b679a,canceled,1,1,5548040d5b1cc71c61c03d2f1d2e6ede,ferramentas_jardim,0,35.09,garden_tools,O produdo não foi enviado ainda,The product has not been shipped yet
4ba11c42df14ce7bc9c996b10f0a2f52,7ee25966f1d104b0f1783a1a8f5ff65a,delivered,1,0,c10d7c70907ad6d09ada0581ef6bf839,relogios_presentes,0,231.18,watches_gifts,O produto veio com defeito nos botões de ajuste.,The product arrived with a defect in the adjustment buttons.
ba3c3f0a08fc618d7bee784ef3a1574e,890d7395a44463957839140e1ed3c1c5,delivered,5,0,19421075ae0b585f2dc13ff149e2119d,esporte_lazer,0,201.15,sports_leisure,Seguro e dentro do prazo. ,Safe and on time.
464903700caac1e06ce732afb660cfe2,0550b43346bf7b76cb465d064ecc7bd5,delivered,1,0,cfb79bfbdaf59cfe2e9ae0a071451f32,cama_mesa_banho,0,79.26,bed_bath_table,Só recebi a cortina.. o rolo nao recebi.. e consta como se tivesse entregado os 2.,I only received the curtain.. I didn't receive the roller.. and it appears as if I had delivered both.
4fcf0343be51fc2442adc4af890c8183,63a39a67c831b0394a3d19008b38aba4,delivered,3,0,629397d35e30e4a0b7d3da8bf69be7ca,ferramentas_jardim,0,233.45,garden_tools,"O que faltou foi ter enviado o manual em português pois está todo em inglês, por isso não posso dar 5 estrelas pois até para testar vai ser difícil!!","What was missing was sending the manual in Portuguese as it is all in English, so I can't give it 5 stars as even testing it will be difficult!!"
5f0d307ca60a8b9329b9e6ea49a17190,5b743ffbe37cb532ea15866fd0e5d572,delivered,5,0,e855d18497949fc298407b39639ee1cc,eletroportateis,0,217.0,small_appliances,otímo,excellent
5d1ab3e75c76552ea4661a441fe24d78,892531dd80efb5118f754ca4edaa3a74,delivered,1,0,aa8e397582b49721494b929b3216b41f,esporte_lazer,0,195.5,sports_leisure,"Quero devolver o produto e não consigo. No site diz que a pulseira possui pederneira, mas não tem. Sem dizer que comprei 5 e chegou apenas 1.","I want to return the product and I can't.On the website it says that the bracelet has flint, but it doesn't.Not to mention that I bought 5 and only 1 arrived."
e32d8d43307c4e62e42bb84c3d247ca8,8695d6399992afdb418d4889beed5031,delivered,5,0,83b23a333b811855258c5ec9431f6d3e,beleza_saude,0,23.39,health_beauty,"Produto entregue após divergencias com o correio, favor desconsiderar primeira avaliação, obrigado.
Recomendo a targaryen e lannister com certeza.","Product delivered after discrepancies with the courier, please disregard the first evaluation, thank you.
I definitely recommend Targaryen and Lannister."
1096a1eeabcd71f259a741685744a77a,95fd44072533bf3f63a80ae485cd0f47,delivered,5,0,99a4788cb24856965c36a24e339b6058,cama_mesa_banho,0,102.03,bed_bath_table,"Sempre que comprei no baratheon fui atendida em todos os quesitos, até quando algo deu errado,foi logo resolvido. Ótima empresa.","Whenever I purchased from Baratheon I was attended to in all aspects, even when something went wrong, it was quickly resolved.Great company."
e0ea34baecdf184089f368a8ba575907,6635cefdb448183a647fa3a813fa1628,delivered,5,0,3516632e8f52b679ff83d1665ecc990e,informatica_acessorios,0,91.18,computers_accessories,"Recebi tudo certo! Entregue antes do prazo. 
",I received everything ok!Delivered before the deadline.
1b808946f01b032c2ff882e814352ef5,206fad0e99ffd9e1aafde4f899bd097f,delivered,5,0,b80d1191f28486e54df2e4c6bdeac10d,cama_mesa_banho,0,65.09,bed_bath_table,"Recebi a cor diferente do que comprei, comprei rosa pink e veio rosa claro. ","I received a different color than what I bought, I bought pink and it came in light pink."
7efad59e360743b4d3d246741db76a37,b6048e6d3f4fdae4ae62eeb17e2950a1,delivered,4,0,8562e2c780a345b609e1b802d7e3e4ae,cama_mesa_banho,0,93.82,bed_bath_table,"Material de qualidade e produto prático, só deixa a desejar por ser uma espécie de manta a ser colocada sobre o sofá -- não tem encaixes nem amarrações que deixem a capa firme no móvel.","Quality material and practical product, the only thing it leaves something to be desired is that it is a type of blanket to be placed on the sofa -- there are no fittings or ties to keep the cover firmly on the furniture."
a472cc850b21b27f04a2b80546d3910e,eafcc7bf051b9d56a2b9e428a43b6ce6,delivered,5,0,6a8631b72a2f8729b91514db87e771c0,eletronicos,0,38.38,electronics,O controle é otimo,The control is great
b8363d01d95d576ce95a9283c6e12edc,a22fed3b48d1b9776ab55ff6e305a637,delivered,5,0,c21d0cfb10ff3cef881d63e1be43f260,esporte_lazer,0,113.44,sports_leisure,"muito bom
",very good
058e0a8627dc25b49eae4ce6ca658cb8,ef48ea66fb39a13e1310b36b676e29e7,canceled,1,1,87f87c717c93f801e1a62367ce5ff63f,construcao_ferramentas_iluminacao,0,1152.62,construction_tools_lights,nao recebi meu produto e nem uma posição sobre o mesmo,I didn't receive my product and no word on it
0a7cf771945fa809fa47399a1ba0eeaa,5da862c892972d042f5dfda14f1d6c98,delivered,4,0,22c5ddc22ea8cae84fc9917def682dc6,perfumaria,0,81.14,perfumery,"Alguns pinceis veio soltando as cerdas 
",Some brushes came loose with their bristles
fa3418d42d5f87df0490832ade4cb968,75191377eb49aed024f942c68fa2e186,delivered,5,0,a39cc58c1b5926b6f9f378daa89f1315,casa_construcao,0,166.35,home_construction,Que lindo meus lustres...Eu recomendo,How beautiful my chandeliers are...I recommend them
36eb70069f7101d0960ad249d5228f5a,989e6a65ea8c76a7d2ec66bc72274758,delivered,4,0,63509853c8fbc63605d354a4ca4f689b,utilidades_domesticas,0,65.59,housewares,O produto correspondeu a expectativa.,The product lived up to expectations.
4a2c053de460d64372361385b38bdb24,c52cc5ca33a25f1f2a5e6ba48a1dcbdb,delivered,3,0,f8077831f3c3f393fb67b93c5acd8daf,casa_construcao,0,243.14,home_construction,"PRODUTOS VIERAM MUITO BEM EMBALADOS, E SÃO EXATEMENTE COMO NAS IMAGENS, PERFEITOS.","PRODUCTS CAME VERY WELL PACKAGED, AND ARE EXACTLY AS IN THE PICTURES, PERFECT."
36c837ea192cfeb737b78024800b3cb3,ecea568a35aa58467c5aff2899f5a6af,delivered,3,0,08574b074924071f4e201e151b152b4e,ferramentas_jardim,0,132.08,garden_tools,"O produto chegou com um pequeno defeito, que pode ter sido ocasionado no transporte, porém devido a urgência na instalação do mesmo, optei por ficar com ele mesmo assim.","The product arrived with a small defect, which may have been caused during transportation, but due to the urgency in installing it, I chose to keep it anyway."
b04a982d508ac09ea6623617f5748052,d386dd4f88de12e3b36750751c8a0b70,delivered,2,0,d017a2151d543a9885604dc62a3d9dcc,fashion_bolsas_e_acessorios,0,56.78,fashion_bags_accessories,"O produto se diz de couro, porém não é.","The product claims to be leather, but it is not."
6683aa4f73f7869ec65ebeeef53f700b,44d53248bdd39a477bcf6278e73a2844,canceled,2,1,c3a52053718435a35e070b991ff546ec,utilidades_domesticas,0,144.3,housewares,o pedido foi cancelado conforme email de vcs em 08 de maio,The order was canceled according to your email on May 8th
3549d4f44bac42a299415349e0fcad15,ca090843ee5ff7e0f8168d693f8b60c4,delivered,3,0,99a4788cb24856965c36a24e339b6058,cama_mesa_banho,0,206.08,bed_bath_table,"Eu encomendei 2e só veio 1
",I ordered 2 and only 1 came
7806407a20e7d38caef6b35ea7757142,c52f8523a6448c43354e5ca966f61e4c,canceled,1,1,3c5ba90e09547db90868e803d139de30,moveis_decoracao,0,258.0,furniture_decor,não recebi,I didn't receive
943625151a5d8d00da80e96a90930e03,2953e41dea84f8fe69dc569138b6002f,canceled,1,1,f727147ccedba9da38dc2ab8b496a444,eletrodomesticos,0,50.63,home_appliances,"Ainda não recebi o produto, como podemos resolver essa situação ?","I haven't received the product yet, how can we resolve this situation?"
ef4e75686c79d2eb0f53648928f9add9,61243a439b7024dbc182245abdc37c2b,delivered,1,0,8133993c7a2e443974f9c5509b09b0fd,fashion_bolsas_e_acessorios,0,196.01,fashion_bags_accessories,Produto não vem em embalagem,Product does not come in packaging
8c2f915441bbfbd7a7b3ace56058f799,dee3552c1fc38b7497a491fdf5e76c4b,delivered,5,0,3a9c4070ee3d8325be46ec77b483c6e7,bebes,0,238.1,baby,Adorei o produto e a entrega foi rápida.,I loved the product and delivery was quick.
92067448c4d19cbdc8e0f8dd683e63b8,6c95355bb9260a9b0abbe3e226bd7a16,delivered,1,0,eb8c629f70275fd1c4f809116cce1efc,moveis_decoracao,0,178.4,furniture_decor,produto chegou pela metade,product arrived in half
e0e1cc569a1f7a8ddb27bf2c4168e479,f2d64a61cd105a8b332ab077f5f04683,delivered,1,0,652698dafbccac29d78c7ba70dceef10,cool_stuff,0,100.77,cool_stuff,"O fone nao recarrega, nao segura carga..","The phone does not recharge, does not hold a charge."
ea677a4ea5963b5e28cab998b15f69a7,4684221e1368a6ff329a4d7a6262a974,delivered,1,0,87cb507e0daa37bbf34956fd59eba832,relogios_presentes,0,36.78,watches_gifts,Horrível muito pequeno nada a ver não recomendo o produto ,"Horrible, very small, nothing to do with it, I don't recommend the product"
0b3aeaf1fb363edeaf5062df39515084,95f3b1905c7702b401a038234fdb722c,delivered,5,0,e34c56a36fdb6854b10410b776c39442,eletroportateis,0,754.56,small_appliances,Muito bom,Very good
7844d2f4784ca5e03bf47dd1ac050bc2,5c65d66acc26df4936841c554206b882,delivered,5,0,b571def4f66990cf63527c1d81874b2d,esporte_lazer,0,68.84,sports_leisure,"O unico detalhe e q co.prei 2 iguais e veio em duas caixas separadas e poderia ter vi do em 1 caixa e diminuir o valor do frete so esse detalahe me chamou atencao.
",The only detail is that I bought 2 identical ones and they came in two separate boxes and I could have seen them in 1 box and reduced the shipping cost. That detail alone caught my attention.
0d6cc2219ef268358eac3c49b47abca9,6a6bbd47bd6f4cec05265bc3f602e324,delivered,1,0,fcad6e5643f855de4b616a24e6dd25e4,cama_mesa_banho,1,353.21,bed_bath_table,"Comprei pensando que ia vir conforme a foto, vel branco e a parte baixo bege, porém veio tudo bege.","I bought it thinking it would come as shown in the photo, white velvet and the bottom beige, but everything came in beige."
595f0b273d4e8ffd1efbad2beb3b3a9c,4b246f130ea11f8d194bec65b87a46e5,delivered,5,0,c6dd917a0be2a704582055949915ab32,cool_stuff,0,117.94,cool_stuff,Ótimo produto. Ótima qualidade! Produto entregue muito antes do prazo.,Great product.Great quality!Product delivered well ahead of schedule.
45af143724bdd26ce96b34fbb2d98f0c,404947e4bfbf5a96d84e4451a22e4012,delivered,5,0,e0ce26ae52c9ab0b8c8e42129d6c1996,moveis_decoracao,0,38.27,furniture_decor,Chegou no prazo e achei excelente o produto,It arrived on time and I thought the product was excellent.
45ec58d30f2023e4dac16d956a657ddd,62d7df8850fd19bf7a67afca5b7e65bb,delivered,1,0,afad7a4420a4348d41da23ed8d0902dd,moveis_decoracao,0,87.51,furniture_decor,deveria informar o tamanho e também apaga quando coloca ela no bafo portanto não recomendo o vendedor,It should tell you the size and it also goes off when you put it on your breath so I don't recommend the seller
9f18c993eae62038ac5401de4f757054,01b8c0cf86a1a5e8653ccfddcf906862,delivered,1,0,73b6ae51b2f37b5926d95f4c12e6c7ac,moveis_decoracao,0,135.06,furniture_decor,Achei que cobriria mais metros quadrados. ,I thought it would cover more square meters.
bfb4f8775924839c47fce828a6826d86,e77beae82ea2b9ce19b5d85f9f3a244e,delivered,5,0,b8a0d73b2a06e7910d9864dccdb0cda2,beleza_saude,0,164.06,health_beauty,"Recebi o produto corretamente,","I received the product correctly,"
a9c12c3dbd383763a49141b30627fd5d,488119c700bb3cf6723a3216356f2e0c,delivered,1,0,ad4b5def91ac7c575dbdf65b5be311f4,informatica_acessorios,0,203.09,computers_accessories,"Adquiri no site lannister os Cartuchos 933XL Cian e 932XL Preto, ambos originais HP nos descritivos, 03 unidades de cada cor. Recebi 2 pacotes, contendo 01(um) cartucho cian em cada e não originais.","I purchased the 933XL Cian and 932XL Black Cartridges on the Lannister website, both original HP in the descriptions, 03 units of each color.I received 2 packages, containing 01 (one) cyan cartridge in each and not original."
16b812958d1a00bb75c3256b05b5a632,eb33bee09a3f5351b344d6c73cd74c52,canceled,2,1,82c51ba64f7f73653ca5f5d2947d0464,eletroportateis,0,96.32,small_appliances,"Pedido cancelado unilateralmente pela Lojas lannister, sem dar satisfação.","Order canceled unilaterally by Lojas Lannister, without providing satisfaction."
e57d5707be958772890c6933f30e7e21,a81d4356ec39d9b97f8a4a515b4cdc76,delivered,5,0,f8b624d4e475bb8d1bddf1b65c6a64f6,utilidades_domesticas,0,201.96,housewares,O produto é de excelente qualidade. Entrega antes do prazo. Sou cliente antigo. Aqui encontro tudo que preciso e com um preço justo. ,The product is of excellent quality.Delivery ahead of schedule.I'm an old customer.Here I find everything I need and at a fair price.
2baf80a0f30b1660ef1d0653314c04dd,2247fcbb5b0868e23a64ec1bdd6564ec,delivered,1,0,c2a9f8aeb7a51580fccc2d1c4f8bceaf,bebes,0,657.92,baby,falta uma cortina e um tapete,missing a curtain and a rug
814823738ce02d399f917f00e77393d5,5be55e6c0084aa1937b6a7e207abef2d,delivered,1,0,02335f37af17baf50a91273e4bdc8ef4,brinquedos,0,76.5,toys,Comprei um produto e recebi outro,I bought a product and received another
a7ee1f8963042a28d8482aeebeb24c4d,3a546060d84e8050f147b290881a2b27,delivered,5,0,e3a0ab4fb3aeeae8ac7be823142befa2,utilidades_domesticas,0,93.3,housewares,Entrega rápida e produto em perfeito estado!,Fast delivery and product in perfect condition!
bd74c36a843f8560d4b4b2a902dfb22e,5c49d0bcb0f397a3a5dec5512755f848,delivered,2,0,7a10781637204d8d10485c71a6108a2e,relogios_presentes,1,222.68,watches_gifts,"Paguei o frete pra receber entre o dia 16 e 22. O prazo máximo era dia 27. Hoje é dia 29 e nada. Fiquei chateada, foi um presente e não chega nunca.","I paid shipping to receive it between the 16th and 22nd. The deadline was the 27th. Today is the 29th and nothing.I was upset, it was a gift and it never arrives."
3ac2da2ff7a04674a3a463e6f429da29,1ef7e356c5668ac4d1132d781b3cfdec,delivered,5,0,2028bf1b01cafb2d2b1901fca4083222,perfumaria,0,71.14,perfumery,"Há muito tempo compro no baratheon e, até hoje, só tenho elagios.","I've been shopping at baratheon for a long time and, to this day, I only have elagios."
d15a203ea25983a3a17ec382a8a9122e,fe0697e0aefd1e73bef77dd71948100d,canceled,1,1,20eec5e935bad5e35e6fd4a6af9b1a63,automotivo,0,105.22,auto,"No ultimo dia do prazo,disseram pelo sistema do pedido que a peça estava indisponível,e já vim alertando vocês da americana por email,que tava vencendo prazo e não tinha nem gerado nota fiscal ainda,m","On the last day of the deadline, they said through the order system that the part was unavailable, and I already alerted you from the American company by email, that the deadline was expiring and I hadn't even generated an invoice yet,"
2f763c623e85177077b5a4ee2d3cced5,c24d9b328fcc64c56fd908be937bcf3d,canceled,1,1,530989bc6eff4420c49a84214ab1eb51,telefonia,0,178.52,telephony,Não entregou o produto e não entrou em contato.,Didn't deliver the product and didn't get in touch.
d2d9a9f4efeff626820a90df02843879,8f2aed946aae77ffd67af9498559c988,delivered,1,0,7e67ad012ae8e50272b3856ec8e63667,cama_mesa_banho,0,148.18,bed_bath_table,"Comprei um tapete , o mesmo foi entregue em outro, modelo.
Pedi a troca, não fui atendida.
Cancelei a compra e até o momento não recebi o dinheiro de volta. Um descaso.","I bought a rug, it was delivered in another model.
I asked for an exchange, I was not answered.
I canceled the purchase and to date I have not received my money back.A neglect."
1057bf6391c17f9b6960dd996029e1dc,33b3ac58c257992bb9f0dff11643b8d0,canceled,1,1,d274714b715480aa8ca7fca7d2524233,utilidades_domesticas,0,166.67,housewares,"Comprei o produto no site, porém depois de uns 15 dias me informaram que o fornecedor não iria fazer a entrega. Fiquei na mão!","I bought the product on the website, but after about 15 days they informed me that the supplier would not deliver.I was left in the lurch!"
3ec09614b4f70768683f64a1aea0a3a8,31f168e91bd18daa81753c594e8ce462,delivered,5,0,46f920b1c8a089ebc671e32f5353cf01,utilidades_domesticas,0,21.84,housewares,Chegou antes do prazo.,It arrived before the deadline.
d41eaefcbf24537ea6d79847d02a02f7,fdcd4987132cf021f0594fb829ca52a1,delivered,1,0,a4aa7c1427c31344e5f7cc3d839fe562,pet_shop,1,113.25,pet_shop,Compra realizada 40 dias atrás e produto não recebido até hoje.,Purchase made 40 days ago and product not received until today.
245ac19080f071a4ef95b0aea0038fcc,d3308957c8595dff77a1deab1e20c24b,delivered,5,0,3f3695c50cf443bfc1058ce0c8ab6a46,eletronicos,1,38.93,electronics,Maravilhoso,Wonderful
6a8456c9e88a7b8905c7fede59f25b5d,a21fcb6d658ec7eed4d41d174cfe321f,delivered,5,0,dee07ca8877390638a4f9b9143352284,informatica_acessorios,0,53.71,computers_accessories,Tudo ok!,Everything ok!
1f33cd6b71508145011dd5552fc289d4,4652b19302ca60290ff47ea41cf5a62d,delivered,1,0,345ebf31824c3871cbb94c377190d6f9,informatica_acessorios,1,77.29,computers_accessories,TERRIVEL ESTE PROBLEMA DA ENTREGA,THIS DELIVERY PROBLEM IS TERRIBLE
51cd5fcee08447be92f8eb9852235f45,18c3721ff948a8dfe377499f048a7bf5,delivered,5,0,3f55594c92f61283dd292a1e6f1c6427,esporte_lazer,0,145.51,sports_leisure,Muito bom,Very good
e49e382e440b76f65be6ce311948835c,0971df83869ecd83b4282f773573bff3,delivered,1,0,fdad06d08341796c0a7975fcaaba7a2e,utilidades_domesticas,0,148.72,housewares,comprei 2 e só recebi um.,I bought 2 and only received one.
b06148c7becf3bd438661b35330e4eaa,760f259329e5def2ecf277a223dd1e76,delivered,5,0,704e67b8c7ce855d8760c074b4530fb5,relogios_presentes,0,1048.7,watches_gifts,Ótimo ,Excellent
0148d3df00cebda592d4e5f966e300cc,672510553bcfbf72de694db2cd88f046,canceled,1,1,ed08ea04c92f5f434c2362f7310fb328,utilidades_domesticas,0,86.9,housewares,PRODUTO NÃO RECEBIDO,PRODUCT NOT RECEIVED
d47de9b5f1b4feb44d50ca860da9cce3,c0a7a9931c9aecec70be96594d6504e3,delivered,2,0,ee6c49af1a2de55aa0e076257ab4ab99,informatica_acessorios,0,161.86,computers_accessories,Mesmo que o prazo tenha sido indicado na hora da compra acho muuuuuuuito demorado quase um mês pra entregar apenas dois cartuchos de impressora.,"Even though the deadline was indicated at the time of purchase, I think it takes a loooooong time, almost a month to deliver just two printer cartridges."
4aa1a996d80cacb74d1653b2cf934be0,d4685d0b9c45a4103796c554a9d7d387,delivered,5,0,bc25318016b9db33106a908368443713,moveis_cozinha_area_de_servico_jantar_e_jardim,0,51.15,kitchen_dining_laundry_garden_furniture,otima compra e otimo serviço,great purchase and great service
92460f9c0d34e466aef5b66f5c2ab91a,44f7cdbdaa2f209f0bbedbc33f49d1d3,delivered,5,0,243bb58796ed2164b831fb75e1241888,automotivo,0,38.95,auto,produto chegou dentro do prazo e veio como descrito no site. E por enquanto está funcionando conforme o esperado,Product arrived on time and was as described on the website.And for now it is working as expected
d02aaca43ec41972a88b471ff9451970,ddcaf43f9ff0a654b00262f451c60a82,delivered,5,0,368c6c730842d78016ad823897a372db,ferramentas_jardim,0,63.27,garden_tools,Entregou dentro do prazo e conforme solicitado. Muito bom!!,Delivered on time and as requested.Very good!!
8501926dd0837d694fc5af339c02a6b2,d2ef89d49d17e2fc893a8ba62913d2d1,canceled,1,1,093cd981b714bcdff182b427d87fc8fc,esporte_lazer,0,267.94,sports_leisure,segunda vez que comprei o mesmo produto e nao recebi site ridiculo nao entrega o que vende quem quizer comprar compra sabendo que sao enganadores ,Second time I bought the same product and I didn't receive it Ridiculous website doesn't deliver what it sells Anyone who wants to buy buys it knowing they are deceivers
a967dc63ea8966470a83bd0cb2d7d749,f5e01ca083981235016fbce46a13ff37,delivered,5,0,de72026142ffc78ea7a8d6ce739056b1,telefonia,0,124.52,telephony,muito bom,very good
f593228a7a25e9633ff78a4ce0d0d4cc,97fc384eaf80697d0a9a5b5e75ab5d01,delivered,3,0,8c292ca193d326152e335d77176746f0,beleza_saude,0,165.8,health_beauty,"Excelente produto, correto, bem embalado mas com entrega excessivamente demorada, considerando que o mesmo é um medicamento.","Excellent product, correct, well packaged but with excessively slow delivery, considering that it is a medicine."
95e0a5152da13c4a3e8a6cbe3a0bada3,6490dd4caf44e930d8192751c2625634,delivered,5,0,f4f67ccaece962d013a4e1d7dc3a61f7,automotivo,0,425.2,auto,muito bom.,very good.
0ce1d0a0c2f36c2ba5f02094119bbebd,bbe4079ce54eb3663947a8e3b012a5b0,delivered,4,0,eee02ac99af9217137a2ef5eaad20376,cool_stuff,0,218.1,cool_stuff,"Tudo certo,mas na foto do site submario o fone aparecia com um cabo p2 auxiliar que não venho com o produto.","Everything is fine, but in the photo on the Submario website the phone appeared with an auxiliary p2 cable that does not come with the product."
0079bca8e89bd52fdb87408e4f3fb94d,137f50d5bfbcfb9578c50605cc9adb16,delivered,5,0,19421075ae0b585f2dc13ff149e2119d,esporte_lazer,0,57.29,sports_leisure,"Segunda compra com esta empresa, muito bom o produto e o prazo de entrega sempre antecipado ,muito obrigado!","Second purchase with this company, the product is very good and the delivery time is always early, thank you very much!"
729ce1f9ecfc14e350cbf500f27cc709,59320045cf9859a283301adca55dd224,delivered,5,0,8c292ca193d326152e335d77176746f0,beleza_saude,0,162.55,health_beauty,Muito bom recomendo comprar nesse site,"Very good, I recommend buying from this site"
0ed61f5ab3280ff43b157a6e91942538,676f55d05b1059070b493c5e9e741917,canceled,3,1,1b34988d6060d833cbe3bf2bdeeb67ab,automotivo,0,403.69,auto,"Produto muito bom, e entregue Dentro do prazo.","Very good product, and delivered on time."
953b30095a07fb4b4f3b90f84fe843eb,7dab7380954749219dc87deea26d4434,delivered,1,0,54f45413afc0d5480c59f5dfeed2d19f,beleza_saude,1,171.44,health_beauty,"O produto devia ser entregue 27 de dezembro, até agora não entregaram .","The product was supposed to be delivered on December 27th, but so far they haven't delivered it."
9ea6d21c1c1b510f96f7917419175197,15f8356eda69cc714ad4bf6eced42fad,delivered,1,0,e3e0c67c30ba9f25ab3a0f8e293737ed,,0,129.89,,"O produto demorou muito a chegar,e a vasilha de colocar ração veio um pouco amassada,","The product took a long time to arrive, and the food container arrived a little dented,"
cb52e15d9560e5dadaf5732671a919d1,15427398de8b7e909a0f36da6d3d1780,delivered,1,0,c0704b7b41d23540e8576c5e84484dcb,beleza_saude,0,96.0,health_beauty,"Recebi o produto incompleto, faltou 01 item!","I received the product incomplete, 1 item was missing!"
667a6d329a62f026cfb2e41a6510a858,ad8b48d037b4bf765b31c022ab7972e2,canceled,1,1,e09cef1f7f2bc3a9c9d996608944de19,cama_mesa_banho,0,71.63,bed_bath_table,No site tinha informando que tinha a cor que eu pedi. Quando realizei a compra disse que não tinha. Pedi o estorno da compra e até hoje não devolveram meu donheiro. ,The website said it had the color I ordered.When I made the purchase it said it didn't have it.I asked for a refund of the purchase and to this day they have not returned my money.
2e233dded5d8af5e2baa5c1fca89a6c6,7f6cc609946a187554550e1a9192a46f,delivered,5,0,8ae2a62356fe10b4261e16268508ddb5,malas_acessorios,0,175.77,luggage_accessories,Gostei e o atendimento ,I liked it and the service
ea3c8982e2aaa8f92872beb90375f41a,ba1592ad9a1c31b32f80c80bbdf039c1,delivered,5,0,422879e10f46682990de24d770e7f83d,ferramentas_jardim,0,77.57,garden_tools,"A luminária é linda, tem um tamanho excelente e o acabamento é bem bom. 
","The lamp is beautiful, it is an excellent size and the finish is very good."
3b67413a225423c7c571ac1f07bda044,fdfd06ba6f7c1fb14143f4890f6179bf,delivered,4,0,cc5447118c174dcc6456c84ccb29e6f7,perfumaria,0,142.57,perfumery,Pena que a bomba do perfume veio com defeito tive que tirar e colocar em outro frasco ,"Too bad the perfume pump was defective, I had to take it out and put it in another bottle."
b16644ef8d90f85510ad8fc9741edd46,3949c25056847b9a7575038115169dbe,delivered,5,0,99f265229d46f700208ad7cb1ff48aae,telefonia,0,47.77,telephony,Muito satisfeito,Very satisfied
922a3f761407bb26eca665bf67d18744,c1f584ed95067dfad7bc7b5664dc9df5,delivered,4,0,b804bd070b03e990e6db597e36634cdd,telefonia,0,53.95,telephony,"rápido, simples e leve","fast, simple and light"
04b7f4eff7b30fc23df0be1f249113a5,97b1a3ce290922863b4118a8a290d3bd,delivered,3,0,be4788070edee09cc2eac8525f99aec1,beleza_saude,0,26.19,health_beauty,"ele deixa um aspecto um tanto quanto oleoso no cabelo mesmo passando pouco, mas depois da chapinha some um pouco e deixa macio, tem um cheirinho gostoso, mas o produto em si é estranho...","It leaves a somewhat oily appearance on the hair even with little use, but after straightening it disappears a little and leaves it soft, it has a nice smell, but the product itself is strange..."
ba9a7c92052d9666424a1c3cc395a5fb,3d585c4e4914b64ce5ef202ed17795a0,delivered,2,0,fb495e971326b55afcb1f473adf0afb8,esporte_lazer,0,251.98,sports_leisure,pedi duas unidades do mesmo produto e só veio uma unidade e ninguém me da um retorno,I ordered two units of the same product and only one unit arrived and no one gave me a response
f0cd188382c01c2acf331a637d869acc,99741a5f43aa1794f70b18a4e60229de,delivered,5,0,1acb18fc869c5489d5f76abcd681165e,esporte_lazer,0,300.08,sports_leisure,Quem entregou foi outra distribuidora. Mas o pedido estava certo. ,Another distributor delivered it.But the order was right.
ab95c133fa91c2393fa23e00e0cbd444,a8fb55ecb0e1dd90ecb6aa4811bcfa95,delivered,5,0,cce794ab6b84d0345332bb1910f9eb20,casa_construcao,0,41.04,home_construction,SATISFEITA COM O PRODUTO,SATISFIED WITH THE PRODUCT
877a74a0ee5c1f719f39f4f11d2fc19a,5f87c05477db2d22c63b718299c9c03e,delivered,1,0,86fb7ef6ee1ffa3832f09b1a1552e7e6,informatica_acessorios,0,2759.88,computers_accessories,Quero saber o q aconteceu q nao recebi a mercadoria at hj comprei 2 relogios,I want to know what happened that I didn't receive the goods until today I bought 2 watches
b06ebf1a46fc060c183c59b092ce49ee,3086654455e8ed4401d93f2af816d8b3,delivered,5,0,fb1c85ab4adb8f0fd63d3e2156e51f4b,esporte_lazer,0,72.76,sports_leisure,Ótimo produto. Entrega rápida.,Great product.Fast delivery.
b0980803dc397415a4aee2d3a7c2604d,5589c868b8dd0d470ed657410b55a8f9,delivered,3,0,a59fb60fddcc72a9878b7ed5cb69d8e4,audio,0,54.05,audio,"Esse mp3 é um produto chines da pior qualidade que existe áudio péssimo, bateria dura apenas 50min mesmo trocando fone pra um da JBL o áudio ainda é horrível não recomendo ninguém a compra.","This mp3 is a Chinese product of the worst quality with terrible audio, the battery only lasts 50 minutes, even if you change headphones to a JBL one, the audio is still horrible. I don't recommend anyone buying it."
d8bd004470081a1d36e3fc745cd96951,c632ad18acd96fb52bfd4a4de51d11e4,canceled,1,1,1d9c9e0532fb481c0f89c3b20cec62e6,cool_stuff,0,312.43,cool_stuff,Comprei e eles não tinham o produto. ,I bought it and they didn't have the product.
7af0cdfa3882b66c59014380a20ef7b6,2fbffc4b0be525d79262bcd945b22f10,delivered,5,0,9a29b754b7fc0aa8eeb990103fcea4fc,moveis_decoracao,0,357.9,furniture_decor,"Produto entregue correto, de aparencia fiel à imagem mostrada no site; entrega rápida e dentro do prazo.","Product delivered correctly, with appearance faithful to the image shown on the website;fast and on-time delivery."
